,feature,class,classID,fold
3066,"[[ 0.03689775 -0.05763434 -0.10873796 ...  0.          0.
   0.        ]
 [ 1.926637    0.5990764   0.07226864 ...  0.          0.
   0.        ]
 [ 9.540709    9.9088125   4.1572595  ...  0.          0.
   0.        ]
 ...
 [-0.17795345 -0.17796405 -0.17796755 ...  0.          0.
   0.        ]
 [-0.17795368 -0.1779641  -0.1779676  ...  0.          0.
   0.        ]
 [-0.1779542  -0.17796424 -0.1779676  ...  0.          0.
   0.        ]]",children_playing,2,7
3067,"[[ 0.17776103  0.11414079 -0.0058455  ...  0.          0.
   0.        ]
 [ 0.8829514   0.70140296  0.18873492 ...  0.          0.
   0.        ]
 [ 1.5464833   1.8792988   2.5460994  ...  0.          0.
   0.        ]
 ...
 [-0.15963244 -0.15966776 -0.15967953 ...  0.          0.
   0.        ]
 [-0.15963513 -0.15966843 -0.15967953 ...  0.          0.
   0.        ]
 [-0.15963635 -0.15966874 -0.15967956 ...  0.          0.
   0.        ]]",children_playing,2,7
3068,"[[ 0.5826069   0.07535396 -0.05307025 ...  0.          0.
   0.        ]
 [ 2.7377388   1.6622983   0.81400746 ...  0.          0.
   0.        ]
 [ 3.646801    7.971801    6.983909   ...  0.          0.
   0.        ]
 ...
 [-0.2700636  -0.27008793 -0.27009606 ...  0.          0.
   0.        ]
 [-0.2700657  -0.2700885  -0.27009612 ...  0.          0.
   0.        ]
 [-0.27006626 -0.27008864 -0.27009615 ...  0.          0.
   0.        ]]",children_playing,2,7
3069,"[[-0.07655118  0.07699865  0.7650737  ...  0.          0.
   0.        ]
 [ 0.23186128  0.751244    0.90490943 ...  0.          0.
   0.        ]
 [ 1.4799402   4.4440165   3.6641748  ...  0.          0.
   0.        ]
 ...
 [-0.27482322 -0.27489182 -0.27491465 ...  0.          0.
   0.        ]
 [-0.27482396 -0.27489203 -0.2749147  ...  0.          0.
   0.        ]
 [-0.27482724 -0.27489287 -0.27491474 ...  0.          0.
   0.        ]]",children_playing,2,7
3070,"[[ 0.16012873  0.3752061   0.26046768 ...  0.          0.
   0.        ]
 [ 1.6235007   2.4106407   1.7597729  ...  0.          0.
   0.        ]
 [ 1.2438016   4.334719    8.567433   ...  0.          0.
   0.        ]
 ...
 [-0.28299892 -0.2829989  -0.28299797 ...  0.          0.
   0.        ]
 [-0.28299916 -0.28299913 -0.28299892 ...  0.          0.
   0.        ]
 [-0.2829992  -0.2829992  -0.28299916 ...  0.          0.
   0.        ]]",children_playing,2,7
3071,"[[ 0.91888946  0.68779755  1.2548479  ...  0.          0.
   0.        ]
 [ 1.0180212   0.75994253  0.6599624  ...  0.          0.
   0.        ]
 [ 0.6818189   0.63732594  0.5384912  ...  0.          0.
   0.        ]
 ...
 [-0.14703518 -0.147041   -0.14704295 ...  0.          0.
   0.        ]
 [-0.14703429 -0.1470408  -0.14704297 ...  0.          0.
   0.        ]
 [-0.14703454 -0.14704087 -0.14704299 ...  0.          0.
   0.        ]]",children_playing,2,7
3072,"[[-0.1601845  -0.17871672 -0.19560638 ...  0.          0.
   0.        ]
 [-0.16905618 -0.16668238 -0.18204707 ...  0.          0.
   0.        ]
 [ 0.7610113   0.37444878 -0.03021345 ...  0.          0.
   0.        ]
 ...
 [-0.2197619  -0.21977389 -0.21978079 ...  0.          0.
   0.        ]
 [-0.21976733 -0.21977721 -0.21978062 ...  0.          0.
   0.        ]
 [-0.21977182 -0.21978024 -0.21978308 ...  0.          0.
   0.        ]]",jackhammer,7,3
3073,"[[-0.14426637 -0.14190136 -0.10088737 ...  0.          0.
   0.        ]
 [ 0.2728142   0.32346004  0.2554592  ...  0.          0.
   0.        ]
 [ 0.46498784  1.1060313   1.4800287  ...  0.          0.
   0.        ]
 ...
 [-0.1692461  -0.16926801 -0.16927703 ...  0.          0.
   0.        ]
 [-0.1692652  -0.16927822 -0.1692823  ...  0.          0.
   0.        ]
 [-0.16926637 -0.16927952 -0.16928375 ...  0.          0.
   0.        ]]",jackhammer,7,3
3074,"[[-0.2486839  -0.1772364  -0.20554836 ...  0.          0.
   0.        ]
 [ 1.4892926   1.3003179   1.0583322  ...  0.          0.
   0.        ]
 [ 4.673997    5.2577243   5.8339047  ...  0.          0.
   0.        ]
 ...
 [-0.45229572 -0.45246616 -0.45252174 ...  0.          0.
   0.        ]
 [-0.45232305 -0.45247936 -0.4525327  ...  0.          0.
   0.        ]
 [-0.45234364 -0.45248663 -0.4525343  ...  0.          0.
   0.        ]]",jackhammer,7,3
3075,"[[-0.08617374 -0.23204075 -0.28008494 ...  0.          0.
   0.        ]
 [ 0.6802529   0.32932335  0.18653794 ...  0.          0.
   0.        ]
 [ 3.3203096   3.7975533   3.090736   ...  0.          0.
   0.        ]
 ...
 [-0.38531223 -0.3853111  -0.38530657 ...  0.          0.
   0.        ]
 [-0.3853146  -0.38531625 -0.38531563 ...  0.          0.
   0.        ]
 [-0.38531467 -0.38531712 -0.38531753 ...  0.          0.
   0.        ]]",jackhammer,7,3
3076,"[[-0.37019196 -0.37032783 -0.38623235 ...  0.          0.
   0.        ]
 [ 0.40326738  0.90363866  1.0715662  ...  0.          0.
   0.        ]
 [ 4.256557    6.001447    6.9281273  ...  0.          0.
   0.        ]
 ...
 [-0.43682727 -0.4368204  -0.43681997 ...  0.          0.
   0.        ]
 [-0.43684196 -0.4368489  -0.43684924 ...  0.          0.
   0.        ]
 [-0.4368422  -0.4368554  -0.43685952 ...  0.          0.
   0.        ]]",jackhammer,7,3
3077,"[[-0.18312366 -0.19441497 -0.19303717 ...  0.          0.
   0.        ]
 [-0.12033601 -0.1376734  -0.1680425  ...  0.          0.
   0.        ]
 [-0.02525027 -0.03244933  0.01802709 ...  0.          0.
   0.        ]
 ...
 [-0.20378181 -0.20379776 -0.20380293 ...  0.          0.
   0.        ]
 [-0.20378499 -0.20379883 -0.20380342 ...  0.          0.
   0.        ]
 [-0.20378603 -0.20379914 -0.20380352 ...  0.          0.
   0.        ]]",jackhammer,7,3
3078,"[[ 0.16825983 -0.10398154 -0.1957344  ...  0.          0.
   0.        ]
 [ 0.539517    0.1733072   0.04109994 ...  0.          0.
   0.        ]
 [ 3.6292467   5.3179665   5.6889515  ...  0.          0.
   0.        ]
 ...
 [-0.21255143 -0.21327992 -0.213523   ...  0.          0.
   0.        ]
 [-0.2125944  -0.21329157 -0.21352427 ...  0.          0.
   0.        ]
 [-0.21264388 -0.2133048  -0.21352509 ...  0.          0.
   0.        ]]",jackhammer,7,3
3079,"[[-0.17340858 -0.17353944 -0.17611584 ...  0.          0.
   0.        ]
 [-0.07590834 -0.10290907 -0.14804952 ...  0.          0.
   0.        ]
 [ 1.3099349   2.9435692   3.6737747  ...  0.          0.
   0.        ]
 ...
 [-0.1877037  -0.18772781 -0.18773584 ...  0.          0.
   0.        ]
 [-0.18770757 -0.18772942 -0.18773685 ...  0.          0.
   0.        ]
 [-0.1877071  -0.18772982 -0.18773735 ...  0.          0.
   0.        ]]",jackhammer,7,3
3080,"[[-0.17943142 -0.30463645 -0.3151235  ...  0.          0.
   0.        ]
 [ 0.50323266  0.30162227  0.06768701 ...  0.          0.
   0.        ]
 [ 0.27189016  0.16480726  0.38073933 ...  0.          0.
   0.        ]
 ...
 [-0.39290857 -0.3931397  -0.39322087 ...  0.          0.
   0.        ]
 [-0.39284432 -0.3931416  -0.39323947 ...  0.          0.
   0.        ]
 [-0.3928517  -0.3931469  -0.39324367 ...  0.          0.
   0.        ]]",jackhammer,7,3
3081,"[[-0.16385025 -0.1663099  -0.1671696  ...  0.          0.
   0.        ]
 [-0.16765507 -0.16706637 -0.1625011  ...  0.          0.
   0.        ]
 [-0.1444003  -0.15008219 -0.13108578 ...  0.          0.
   0.        ]
 ...
 [-0.17071183 -0.17071423 -0.17071503 ...  0.          0.
   0.        ]
 [-0.17071299 -0.17071459 -0.17071514 ...  0.          0.
   0.        ]
 [-0.17071317 -0.17071468 -0.17071517 ...  0.          0.
   0.        ]]",jackhammer,7,3
3082,"[[-0.14776395 -0.1741638  -0.18067129 ...  0.          0.
   0.        ]
 [-0.11012448 -0.09767288 -0.09854227 ...  0.          0.
   0.        ]
 [ 0.2672329   0.24297112  0.21588424 ...  0.          0.
   0.        ]
 ...
 [-0.1909095  -0.19092855 -0.19093591 ...  0.          0.
   0.        ]
 [-0.19090068 -0.19092835 -0.19093764 ...  0.          0.
   0.        ]
 [-0.19090204 -0.19092898 -0.19093801 ...  0.          0.
   0.        ]]",jackhammer,7,3
3083,"[[-0.2012414  -0.20870273 -0.21154799 ...  0.          0.
   0.        ]
 [-0.14928068 -0.11318524 -0.04464711 ...  0.          0.
   0.        ]
 [ 2.106616    1.4040828   0.7741458  ...  0.          0.
   0.        ]
 ...
 [-0.23560351 -0.23560403 -0.23560084 ...  0.          0.
   0.        ]
 [-0.2356068  -0.23560756 -0.23560758 ...  0.          0.
   0.        ]
 [-0.2356079  -0.235609   -0.23560922 ...  0.          0.
   0.        ]]",jackhammer,7,3
3084,"[[-0.19112872 -0.2282954  -0.23782498 ...  0.          0.
   0.        ]
 [-0.02820072 -0.15459257 -0.20254584 ...  0.          0.
   0.        ]
 [ 0.20829287  0.12096922  0.2079303  ...  0.          0.
   0.        ]
 ...
 [-0.24658188 -0.24659511 -0.24660267 ...  0.          0.
   0.        ]
 [-0.24659511 -0.24660648 -0.24661139 ...  0.          0.
   0.        ]
 [-0.24659652 -0.24660876 -0.2466129  ...  0.          0.
   0.        ]]",jackhammer,7,3
3085,"[[-0.29857993 -0.27265656 -0.2535184  ...  0.          0.
   0.        ]
 [-0.24485068 -0.12340874  0.046572   ...  0.          0.
   0.        ]
 [-0.00819621  0.90648526  1.185898   ...  0.          0.
   0.        ]
 ...
 [-0.32733613 -0.32736632 -0.32738894 ...  0.          0.
   0.        ]
 [-0.32735825 -0.32739213 -0.32740206 ...  0.          0.
   0.        ]
 [-0.3273835  -0.32739905 -0.3274041  ...  0.          0.
   0.        ]]",jackhammer,7,3
3086,"[[-0.1626858  -0.19331156 -0.25606233 ...  0.          0.
   0.        ]
 [-0.22372688 -0.19067773 -0.16147667 ...  0.          0.
   0.        ]
 [ 0.2629308   0.31062832  0.36270446 ...  0.          0.
   0.        ]
 ...
 [-0.27413443 -0.27415472 -0.27415925 ...  0.          0.
   0.        ]
 [-0.27413222 -0.27416137 -0.274169   ...  0.          0.
   0.        ]
 [-0.27413613 -0.27416444 -0.2741737  ...  0.          0.
   0.        ]]",jackhammer,7,3
3087,"[[-0.13362099 -0.17879125 -0.22956154 ...  0.          0.
   0.        ]
 [-0.05409852 -0.15666641 -0.18857959 ...  0.          0.
   0.        ]
 [ 0.67990583  0.8165905   0.76147604 ...  0.          0.
   0.        ]
 ...
 [-0.29298934 -0.29299125 -0.2929808  ...  0.          0.
   0.        ]
 [-0.29299518 -0.29300565 -0.29300225 ...  0.          0.
   0.        ]
 [-0.29299662 -0.2930112  -0.2930155  ...  0.          0.
   0.        ]]",jackhammer,7,3
3088,"[[-9.6218504e-02 -7.6524682e-02 -1.4206012e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.0594426e-03  9.4250431e-03  6.5331444e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.6033084e+00  4.1789680e+00  3.0511484e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-2.4555072e-01 -2.4555041e-01 -2.4555023e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.4555890e-01 -2.4555992e-01 -2.4556017e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.4555996e-01 -2.4556132e-01 -2.4556187e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",jackhammer,7,3
3089,"[[-0.21779004 -0.23222166 -0.14223902 ...  0.          0.
   0.        ]
 [ 0.00804418 -0.06770356 -0.03834397 ...  0.          0.
   0.        ]
 [ 1.6061019   1.1742829   1.589683   ...  0.          0.
   0.        ]
 ...
 [-0.27628446 -0.27628663 -0.27628556 ...  0.          0.
   0.        ]
 [-0.2762919  -0.2762928  -0.27629122 ...  0.          0.
   0.        ]
 [-0.27629462 -0.27629477 -0.27629384 ...  0.          0.
   0.        ]]",jackhammer,7,3
3090,"[[-0.17085795 -0.06081675 -0.1425079  ...  0.          0.
   0.        ]
 [ 0.01774198  0.22674307  0.31215915 ...  0.          0.
   0.        ]
 [ 1.2621832   2.2353923   2.7971015  ...  0.          0.
   0.        ]
 ...
 [-0.264145   -0.2641614  -0.26417077 ...  0.          0.
   0.        ]
 [-0.26416638 -0.26417506 -0.2641792  ...  0.          0.
   0.        ]
 [-0.2641743  -0.26418072 -0.2641831  ...  0.          0.
   0.        ]]",jackhammer,7,3
3091,"[[-0.05721498 -0.13818565 -0.22956383 ...  0.          0.
   0.        ]
 [ 0.0070053  -0.05464285 -0.09593499 ...  0.          0.
   0.        ]
 [ 0.40718925  0.52161014  0.68423384 ...  0.          0.
   0.        ]
 ...
 [-0.26830545 -0.26833844 -0.26835117 ...  0.          0.
   0.        ]
 [-0.26833493 -0.2683539  -0.26835963 ...  0.          0.
   0.        ]
 [-0.26832795 -0.26835436 -0.26836354 ...  0.          0.
   0.        ]]",jackhammer,7,3
3092,"[[-0.27577114 -0.04323256  0.38918766 ...  0.          0.
   0.        ]
 [-0.30552936 -0.2259845  -0.1234981  ...  0.          0.
   0.        ]
 [ 0.77803     0.35243183  0.04650068 ...  0.          0.
   0.        ]
 ...
 [-0.4162798  -0.41628012 -0.41626677 ...  0.          0.
   0.        ]
 [-0.41628024 -0.41628155 -0.41626546 ...  0.          0.
   0.        ]
 [-0.41628098 -0.41628236 -0.41628236 ...  0.          0.
   0.        ]]",jackhammer,7,3
3093,"[[ 0.28820935  0.22721964  0.4023275  ...  0.          0.
   0.        ]
 [ 0.2346183   0.0064082   0.15453215 ...  0.          0.
   0.        ]
 [ 0.6788815   0.9346593   1.3426304  ...  0.          0.
   0.        ]
 ...
 [-0.361685   -0.36171752 -0.36172688 ...  0.          0.
   0.        ]
 [-0.36170152 -0.36172706 -0.36173603 ...  0.          0.
   0.        ]
 [-0.3617157  -0.36173704 -0.36174372 ...  0.          0.
   0.        ]]",jackhammer,7,3
3094,"[[ 0.9687096   0.87705404  0.36778393 ...  0.          0.
   0.        ]
 [ 1.0144163   1.1289825   0.46950576 ...  0.          0.
   0.        ]
 [ 7.3569326   5.4759088   3.802655   ...  0.          0.
   0.        ]
 ...
 [-0.32282302 -0.32285494 -0.32288608 ...  0.          0.
   0.        ]
 [-0.32283825 -0.32288915 -0.3229128  ...  0.          0.
   0.        ]
 [-0.3228843  -0.32291293 -0.3229235  ...  0.          0.
   0.        ]]",jackhammer,7,3
3095,"[[ 1.4509295   1.7932247   1.7354189  ...  0.          0.
   0.        ]
 [ 1.096784    0.9073589   0.9594317  ...  0.          0.
   0.        ]
 [11.414566    4.867824    1.5392842  ...  0.          0.
   0.        ]
 ...
 [-0.4341589  -0.43420994 -0.43421116 ...  0.          0.
   0.        ]
 [-0.43421075 -0.43423453 -0.4342436  ...  0.          0.
   0.        ]
 [-0.43421927 -0.4342456  -0.43425512 ...  0.          0.
   0.        ]]",jackhammer,7,3
3096,"[[-0.37558496 -0.31313646 -0.20667696 ...  0.          0.
   0.        ]
 [-0.35017043 -0.31627536 -0.33993536 ...  0.          0.
   0.        ]
 [-0.1817857   0.02511889 -0.08742691 ...  0.          0.
   0.        ]
 ...
 [-0.45001563 -0.45018652 -0.45024422 ...  0.          0.
   0.        ]
 [-0.4500327  -0.450193   -0.45024648 ...  0.          0.
   0.        ]
 [-0.4500466  -0.4501967  -0.45024675 ...  0.          0.
   0.        ]]",jackhammer,7,3
3097,"[[ 0.0534777  -0.12756474 -0.09149016 ...  0.          0.
   0.        ]
 [ 0.58544856  0.37351435  0.3513372  ...  0.          0.
   0.        ]
 [ 2.9676185   2.3254333   1.872861   ...  0.          0.
   0.        ]
 ...
 [-0.30050066 -0.30050394 -0.30050465 ...  0.          0.
   0.        ]
 [-0.30050588 -0.30051312 -0.30051577 ...  0.          0.
   0.        ]
 [-0.30050787 -0.30051473 -0.30051684 ...  0.          0.
   0.        ]]",jackhammer,7,3
3098,"[[ 0.15621734 -0.18606195 -0.2737064  ...  0.          0.
   0.        ]
 [ 0.14164159  0.10694801  0.09017318 ...  0.          0.
   0.        ]
 [ 5.788286    4.3541217   3.850633   ...  0.          0.
   0.        ]
 ...
 [-0.36517602 -0.36542007 -0.36550373 ...  0.          0.
   0.        ]
 [-0.3652064  -0.3654304  -0.36550537 ...  0.          0.
   0.        ]
 [-0.36517963 -0.36542502 -0.3655068  ...  0.          0.
   0.        ]]",jackhammer,7,3
3099,"[[ 0.3387719  -0.10053378 -0.23501855 ...  0.          0.
   0.        ]
 [ 1.6298885   1.042153    1.0259172  ...  0.          0.
   0.        ]
 [ 3.5296733   4.8301015   2.7324078  ...  0.          0.
   0.        ]
 ...
 [-0.3739694  -0.3740113  -0.37402618 ...  0.          0.
   0.        ]
 [-0.3740031  -0.37403682 -0.37405032 ...  0.          0.
   0.        ]
 [-0.374008   -0.37404534 -0.37405849 ...  0.          0.
   0.        ]]",jackhammer,7,3
3100,"[[ 0.08076957 -0.27277374 -0.39117467 ...  0.          0.
   0.        ]
 [ 1.5600648   0.9305614   0.38664228 ...  0.          0.
   0.        ]
 [ 2.5387657   4.2944713   3.2583063  ...  0.          0.
   0.        ]
 ...
 [-0.41097975 -0.41111016 -0.411172   ...  0.          0.
   0.        ]
 [-0.4110704  -0.41115862 -0.4111892  ...  0.          0.
   0.        ]
 [-0.41111416 -0.41117957 -0.41120243 ...  0.          0.
   0.        ]]",jackhammer,7,3
3101,"[[-0.14118668 -0.16217102 -0.16863325 ...  0.          0.
   0.        ]
 [ 0.06442486  0.03028216 -0.11632463 ...  0.          0.
   0.        ]
 [ 0.3588833   0.23932579 -0.00155561 ...  0.          0.
   0.        ]
 ...
 [-0.17166789 -0.17165704 -0.17163447 ...  0.          0.
   0.        ]
 [-0.17167601 -0.17167577 -0.17167522 ...  0.          0.
   0.        ]
 [-0.17167467 -0.17167881 -0.17167972 ...  0.          0.
   0.        ]]",children_playing,2,1
3102,"[[-0.12101341 -0.14524771 -0.15511742 ...  0.          0.
   0.        ]
 [-0.11480428 -0.1274048  -0.14473659 ...  0.          0.
   0.        ]
 [ 0.11488944  0.4155304   0.5079226  ...  0.          0.
   0.        ]
 ...
 [-0.16179529 -0.16178495 -0.16178979 ...  0.          0.
   0.        ]
 [-0.16182192 -0.16182579 -0.161827   ...  0.          0.
   0.        ]
 [-0.16182336 -0.1618298  -0.16183184 ...  0.          0.
   0.        ]]",children_playing,2,1
3103,"[[-1.22517325e-01 -1.49344638e-01 -1.49132878e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.29823890e-02 -1.32577091e-01 -1.43551931e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.16202739e-03  5.09088859e-03 -6.54061660e-05 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.67988613e-01 -1.67992160e-01 -1.67993620e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.67996779e-01 -1.67998776e-01 -1.67999670e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68000132e-01 -1.68001130e-01 -1.68001473e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",children_playing,2,1
3104,"[[-0.27461636 -0.3204351  -0.29406273 ...  0.          0.
   0.        ]
 [-0.25218192 -0.28420925 -0.2827481  ...  0.          0.
   0.        ]
 [-0.2993297  -0.2629694  -0.15953404 ...  0.          0.
   0.        ]
 ...
 [-0.3828614  -0.38285598 -0.3828355  ...  0.          0.
   0.        ]
 [-0.38294894 -0.3829781  -0.38298118 ...  0.          0.
   0.        ]
 [-0.38297987 -0.38299915 -0.38300282 ...  0.          0.
   0.        ]]",children_playing,2,1
3105,"[[-0.29526275 -0.30874637 -0.22136913 ...  0.          0.
   0.        ]
 [-0.02617086  0.4884279   1.4438605  ...  0.          0.
   0.        ]
 [ 0.807565    1.0225201   1.8254032  ...  0.          0.
   0.        ]
 ...
 [-0.40669283 -0.40681067 -0.406844   ...  0.          0.
   0.        ]
 [-0.40671262 -0.40683553 -0.4068723  ...  0.          0.
   0.        ]
 [-0.4067267  -0.40684298 -0.4068817  ...  0.          0.
   0.        ]]",children_playing,2,1
